index,Latest Revenue,Previous Quarter,3 Quarters Revenue,4 Quarters Revenue,Latest Gross Profit,Previous Gross Profit, 3 Quarters Gross Profit,4 Quarters Gross Profit,Latest Net Income,Previous Net Income,3 Quarters Net Income,4 Quarters Net Income,Market Cap,Sector,Next Earnings,Ticker,P/E Ratio TTM,Price to Sales TTM,Price to Cash Flow MRQ,Price to Free Cash Flow TTM,Price to Book MRQ,Price to Tangible Book MRQ,Gross margin TTM,Gross Margin 5YA,Operating margin TTM,Operating margin 5YA,Pretax margin TTM,Pretax margin 5YA,Net Profit margin TTM,Net Profit margin 5YA,Revenue/Share TTM,Basic EPS ANN,Diluted EPS ANN,Book Value/Share MRQ,Tangible Book Value/Share MRQ,Cash/Share MRQ,Cash Flow/Share TTM,Return on Equity TTM,Return on Equity 5YA,Return on Assets TTM,Return on Assets 5YA,Return on Investment TTM,Return on Investment 5YA,EPS(MRQ) vs Qtr. 1 Yr. Ago MRQ,EPS(TTM) vs TTM 1 Yr. Ago TTM,5 Year EPS Growth 5YA,Sales (MRQ) vs Qtr. 1 Yr. Ago MRQ,Sales (TTM) vs TTM 1 Yr. Ago TTM,5 Year Sales Growth 5YA,5 Year Capital Spending Growth 5YA,Quick Ratio MRQ,Current Ratio MRQ,LT Debt to Equity MRQ,Total Debt to Equity MRQ,Asset Turnover TTM,Inventory Turnover TTM,Revenue/Employee TTM,Net Income/Employee TTM,Receivable Turnover TTM,Dividend Yield ANN,Dividend Yield 5 Year Avg. 5YA,Dividend Growth Rate ANN,Payout Ratio TTM,Assets Current,Assets Previous,3 Quarter Assets,4 Quarter Assets,Latest Equity,Previous Quarter Equity,3 Quarter Equity,4 Quarter Equity,Month,YTD,Year,ThreeYear,3 Quarters Gross Profit,Sales Growth One Year,Revenue Growth Year,Revenue Growth Quarter,Gross Margin Quarter,Gross Margin Year,Operating Margin Quarter,Asset Turnover Quarter,Asset Turnover Year,Equity Growth Quarter,revenue_growth_score,gross_margin_score,assets_turnover_score,operating_margin_score,size_score_score,rev_score,mar_score,style_score,five_year_growth,five_year_margin,equity_growth_score,pbratio_score,psratio_score,pcf_score,SalesOneYear_score,peratio_score,combined_alpha
Marriott Intl,4199.0,4446.0,3946.0,3149.0,823,823,825,823,558,635,381,486,51810000000.0,Consumer Discretionary,Aug 08 2022,MAR,34.14,3.2,50.71,37.45,28.45,-,20.81%,17.64,13.09%,9.63,10.69%,8.82%,9.45%,6.95%,47.76,3.36,3.34,5.41,-49.46,3.18,5.42,148.26,58.32,6.0,4.93%,7.98%,6.57%,"3,492.99%",575.26%,4.08,81.3%,91.81%,-2.1,-1.66,-,0.53,493.12%,534.37%,0.63,-,131.17K,12.39K,7.93,0.78,0.0,0.0,0%,25238.0,25238.0,24506,24504,1772.0,1414.0,918,796,-7.82,0.7,16.13,25.58,823,81.3,0.3334391870435059,-0.05555555555555555,0.19599904739223625,0.20914866581956798,0.13288878304358182,0.11091739968830071,0.10394378846712629,0.2531824611032532,24.885844748858446,13.24200913242009,55.02283105022832,49.77168949771689,73.97260273972603,82.08955223880598,17.91044776119403,100.0,7.534246575342466,24.429223744292237,94.82758620689656,95.4337899543379,54.68036529680366,84.01826484018264,89.49771689497716,79.45205479452055,22230.388915131472
Pvh,2429.7,2332.5,2313.2,2079.3,1416.3,1416.3,1333.6,1416.3,223.3,376.8,279,197.4,4420000000.0,Consumer Discretionary,Jun 01 2022,PVH,4.92,0.48,5.52,5.52,0.85,-,58.16%,55.16,11.76%,4.65,10.63%,3.37%,10.4%,3.2%,127.33,13.45,13.24,77.17,-12.36,18.13,17.6,19.01,5.34,7.41,2.3%,9.37%,2.78%,782.09%,183.56%,14.31,16.26%,28.35%,2.22,1.67,0.83,1.31,43.82%,44.68%,0.71,2.77,481.83K,50.11K,13.2,0.23,0.0,0.0,0.28%,12396.8,12396.8,12797.3,12701.6,5288.8,5171.7,5032.8,4839.4,-14.36,-36.29,-40.06,-38.45,1416.3,16.26,0.16851825133458356,0.04167202572347259,0.58291147055192,0.618829672190241,0.09190435033131664,0.13066275167785235,0.12307880528308383,0.022642457992536374,66.89497716894978,63.6986301369863,65.06849315068493,37.67123287671233,1.141552511415525,71.64179104477611,85.07462686567165,156.71641791044777,24.200913242009133,71.68949771689498,66.99507389162561,8.67579908675799,3.5388127853881275,22.831050228310502,74.65753424657534,8.447488584474886,22159.84587152637
Okta Inc,383.01,350.68,315.5,251.01,263.51,263.51,214.39,263.51,-214.43,-198.56,-263.48,-90.82,13320000000.0,Information Technology,May 26 2022,OKTA,0.0,9.56,142.22,142.22,2.08,61.04,69.51%,71.35,-59.01%,-41.62,-65.35%,-46.24%,-65.25%,-46.16%,8.79,-5.73,-5.73,37.81,1.3,15.98,-5.01,-25.65,-35.51,-13.57,-13.79%,-17.46%,-20.08%,-167.57%,-170.16%,0.0,63.17%,55.63%,51.89,7.37,-,2.45,30.66%,30.93%,0.21,-,258.49K,-168.67K,4.39,0.0,0.0,0.0,-,9205.69,9205.69,8932.09,3430.45,5921.86,5984.56,6042.19,682.78,-38.71,-60.37,-62.66,-15.87,263.51,63.17,0.525875463128959,0.09219231207938856,0.6879977024098587,0.8106752807260421,-0.5598548340774393,0.027737192975214243,0.0235397889783384,-0.010476960712232933,82.1917808219178,74.20091324200914,8.904109589041095,1.141552511415525,15.753424657534246,94.31818181818183,80.68181818181817,175.0,98.63013698630137,87.89954337899543,33.743842364532014,32.87671232876712,90.41095890410958,97.03196347031964,95.2054794520548,3.5388127853881275,22134.28818858673
Mohawk Industries,3015.66,2760.74,2817.02,2953.83,803.07,803.07,837.87,803.07,320.8,253.1,359.97,404.42,8990000000.0,Consumer Discretionary,Jul 28 2022,MHK,8.94,0.75,13.75,21.05,1.05,1.81,28.48%,28.89,11.59%,10.33,11.19%,9.94%,9.03%,8.38%,170.37,15.01,14.94,130.33,75.83,8.51,23.96,12.42,10.97,7.27,6.46%,9.57%,8.21%,12.38%,69.86%,3.67,12.99%,16.22%,4.57,0.12,0.79,1.44,13.14%,31.82%,0.81,3.66,268.54K,24.24K,6.59,0.0,0.0,0.0,0%,14386.72,14386.72,14450.3,14792.79,8280.97,8421.42,8745.52,8767.12,12.67,-23.49,-36.39,-0.66,803.07,12.99,0.020932145722671897,0.0923375616682484,0.26629991444658885,0.278185715213579,0.10637803996471752,0.13974276277011022,0.13377209445006694,-0.016677709934904177,82.42009132420091,19.17808219178082,68.94977168949772,42.23744292237443,5.707762557077626,46.26865671641791,31.343283582089555,77.61194029850746,39.26940639269406,36.3013698630137,27.832512315270936,12.557077625570775,9.018264840182647,34.70319634703196,36.5296803652968,16.894977168949772,22115.196488708352
Essex Property Trust Inc,381.9,371.6,362.86,350.98,265.81,265.81,247.53,265.81,109.85,101.23,137.97,76.92,19220000000.0,Real Estate,Jul 28 2022,ESS,47.73,12.82,0.0,205.03,3.16,3.16,69.27%,71.03,29.03%,32.95,28.43%,34.23%,28.43%,34.21%,22.51,7.51,7.51,91.18,91.18,1.5,14.45,6.57,7.51,3.26,3.88%,3.44%,4.06%,-56.66%,-6.79%,3.67,7.54%,0.61%,2.17,-6.31,-,-,101.47%,101.47%,0.11,1.74,835.14K,237.40K,43.18,3.06,2.79,4.43,140.35%,12770.3,12770.3,12788.64,12747.2,5956.98,5993.6,5949.23,5953.45,-14.25,-15.88,2.74,3.62,265.81,7.54,0.08809618781696951,0.02771797631862205,0.6960199004975125,0.7246037046628593,0.2876407436501702,0.019936884803019507,0.019150424552803514,-0.006109850507207822,61.18721461187214,74.65753424657534,4.337899543378995,82.42009132420091,34.93150684931507,51.724137931034484,65.51724137931035,117.24137931034483,23.74429223744292,86.98630136986301,39.6551724137931,50.34246575342466,94.74885844748859,10.159817351598173,58.21917808219178,89.04109589041096,21908.99071012439
Intel Corp,18353.0,20528.0,19192.0,19631.0,9244,9244,10746,9244,5441,4989,5227,5546,172790000000.0,Information Technology,Jul 28 2022,INTC,7.04,2.23,43.1,42.49,1.68,2.5,54.32%,58.6,27.29%,29.39,35.34%,31.59%,31.68%,26.92%,18.99,4.89,4.86,25.22,16.95,9.46,9.01,26.92,25.35,15.06,14.31%,18%,16.92%,140.74%,35.18%,18.08,-6.71%,-0.01%,5.88,16.13,1.73,2.13,31.79%,36.11%,0.48,3.48,641.65K,203.30K,10.88,3.45,2.49,5.02,17.51%,176356.0,176356.0,167962,154597,103136.0,95391.0,90087,85207,-7.45,-16.31,-21.69,-6.71,9244,-6.71,-0.06510111558249707,-0.10595284489477787,0.5036778728273307,0.47585709873365595,0.2964637933852776,0.06937860539665978,0.07343479477118253,0.08119214600958162,13.013698630136986,54.794520547945204,31.27853881278539,84.01826484018264,94.06392694063926,11.363636363636363,36.36363636363637,47.727272727272734,49.08675799086758,76.02739726027397,87.192118226601,25.91324200913242,39.26940639269406,77.85388127853882,15.753424657534246,12.557077625570775,21894.193572134056
Tyler Technologies Inc,456.11,433.54,459.87,404.07,192.42,192.42,196.22,192.42,55.87,48.05,56.18,38.29,14370000000.0,Information Technology,Jul 27 2022,TYL,85.22,7.83,43.44,46.48,5.75,-,43.22%,46.81,11.31%,14.81,9.81%,14.6%,9.38%,14.22%,41.45,3.95,3.82,57.6,-28.03,6.95,7.5,7.39,10.23,4.13,7.04%,4.94%,9.02%,7.15%,-12.18%,5.54,54.72%,54.51%,15.95,8.07,-,1.12,54.12%,55.37%,0.44,-,257.88K,24.19K,4.22,0.0,0.0,0.0,0%,4723.81,4723.81,4682.94,4641,2387.73,2324.03,2200.77,2107.99,-11.48,-33.38,-10.17,65.14,192.42,54.72,0.12878956616427853,0.05205978687087695,0.4218719168621604,0.43891673652336066,0.12249238122382758,0.06437035641427859,0.06187060868239831,0.02740928473384587,70.09132420091323,43.60730593607306,29.45205479452055,46.57534246575342,20.319634703196346,52.27272727272727,28.40909090909091,80.68181818181819,84.93150684931507,62.328767123287676,69.21182266009852,70.54794520547945,85.27397260273972,78.65296803652969,65.98173515981736,95.8904109589041,21874.473444206553
Ball Corp,3716.0,3674.0,3553.0,3459.0,700,700,702,700,610,368,237,373,22230000000.0,Materials,Aug 04 2022,BALL,21.04,1.58,0.0,-,5.86,-,19.4%,20.14,11.03%,8.21,9.14%,5.78%,7.5%,4.82%,43.69,2.66,2.61,12.16,-6.4,1.36,5.45,30.09,17.24,5.55,3.29%,7.91%,4.48%,128.31%,53.08%,26.24,18.91%,18.82%,8.8,23.29,0.61,0.97,212.03%,219.55%,0.74,6.24,592.67K,44.44K,6.97,0.0,0.77,20.51,21.76%,20926.0,20926.0,20132,19146,3898.0,3627.0,3704,3639,-19.97,-27.55,-21.72,11.48,700,18.91,0.07429893032668401,0.011431682090364725,0.1883745963401507,0.1944174420219414,0.16415500538213132,0.11838542164452515,0.11470578865207556,0.07471739729804246,50.68493150684932,12.785388127853881,59.3607305936073,59.589041095890416,41.55251141552511,51.85185185185185,18.51851851851852,70.37037037037037,63.013698630136986,26.94063926940639,85.96059113300493,71.68949771689498,27.054794520547947,10.159817351598173,54.337899543378995,53.19634703196348,21864.107014768328
Qorvo Inc,1166.16,1113.96,1255.25,1110.35,570.34,570.34,621.55,570.34,270.6,296.71,362.36,297.1,11570000000.0,Information Technology,Aug 03 2022,QRVO,11.31,2.44,0.0,-,2.49,10.29,49.21%,43.8,26.41%,14.96,25.42%,13.87%,22.24%,12.55%,41.69,9.26,9.26,41.99,10.17,8.97,9.8,22.51,9.9,14.03,6.83%,15.45%,7.43%,-24.62%,46%,0.0,8.71%,15.7%,8.91,0.0,2.51,3.63,44.96%,44.96%,0.63,3.73,-,-,9.05,0.0,0.0,0.0,0%,7509.07,7509.07,7576.46,7271.86,4553.22,4667.2,4727.75,4648.39,-7.56,-32.98,-38.71,53.88,570.34,8.71,0.050263430449858315,0.0468598513411613,0.4890752555395486,0.4910670466579993,0.2320436303766207,0.1035334602021289,0.10311352360101406,-0.02442149468632147,68.0365296803653,53.42465753424658,51.369863013698634,72.8310502283105,12.442922374429223,34.090909090909086,39.77272727272727,73.86363636363636,63.4703196347032,57.76255707762557,24.38423645320197,40.75342465753425,43.15068493150685,10.159817351598173,46.57534246575342,23.515981735159816,21790.97120404395
Sempra Energy,3820.0,3844.0,3013.0,2741.0,2975,2975,4080,2975,0,-,-,-,50820000000.0,Utilities,Aug 05 2022,SRE,51.48,3.81,0.0,-,2.04,2.12,-,0.0,8.39%,15.83,0.86%,9.87%,-1.18%,8.17%,42.44,4.02,4.01,82.7,76.48,7.97,5.35,4.15,7.7,-0.22,1.47%,-0.26%,1.75%,-31.96%,-55.23%,-5.99,17.21%,15.67%,4.74,2.63,0.68,0.72,93.43%,102.91%,0.19,25.86,871.86K,-10.33K,6.95,2.81,3.03,7.4,141.94%,74922.0,74922.0,70472,68608,1426.0,1418.0,30,221,-5.95,21.76,16.62,23.21,2975,17.21,0.39365195184239327,-0.006243496357960458,0.7787958115183246,0.8868683857504844,0.0,0.03399090609789737,0.029848820551150974,0.005641748942172073,42.69406392694064,83.33333333333334,11.643835616438356,14.269406392694064,73.51598173515981,72.41379310344827,55.172413793103445,127.58620689655172,40.41095890410959,9.817351598173515,50.98522167487685,31.27853881278539,62.671232876712324,10.159817351598173,91.55251141552512,90.8675799086758,21778.564680477768
Quanta Services,3965.53,3923.54,3353.28,2999.82,548.17,548.17,534.68,548.17,117.52,140.06,248.08,161.65,16450000000.0,Industrials,Aug 04 2022,PWR,33.56,1.12,98.34,172.13,3.1,-,14.95%,13.94,4.69%,4.81,4.28%,4.53%,3.41%,3.32%,97.36,3.45,3.34,35.74,-0.98,1.66,6.91,10.11,9.32,4.5,4.79%,5.98%,6.4%,-8.02%,-3.88%,21.48,46.68%,27.82%,11.15,12.72,1.48,1.51,74.21%,74.63%,1.32,166.77,325.91K,11.11K,3.79,0.25,0.0,0.0,7.93%,13015.1,13015.1,10675.72,8720.6,5137.52,5112.3,4630.71,4486.73,-16.7,-1.82,15.55,214.44,548.17,46.68,0.32192264869225484,0.010702070069376185,0.1382337291610453,0.15395687595359414,0.02963538291224628,0.20312457581322207,0.182380081597529,0.004933200320794995,50.2283105022831,8.447488584474886,83.33333333333334,25.11415525114155,27.168949771689498,98.57142857142858,8.571428571428571,107.14285714285715,72.94520547945206,21.461187214611872,49.01477832512315,49.31506849315068,17.23744292237443,93.83561643835617,88.58447488584474,78.08219178082192,21737.789886856965
Fiserv Inc,4138.0,4257.0,4163.0,4051.0,2166,2166,2112,2166,846,533,636,644,61380000000.0,Information Technology,Aug 02 2022,FISV,36.81,3.66,21.18,23.06,1.95,-,50.67%,48.29,16.01%,17.0,12.16%,12.95%,9.49%,10.01%,24.94,2.01,1.99,48.33,-28.91,1.33,7.17,5.38,6.14,2.1,2.44%,2.75%,3.15%,127.67%,100.11%,-0.89,10.2%,11.94%,24.13,31.95,-,1.04,65.61%,67.38%,0.22,-,377.48K,35.84K,6.01,0.0,0.0,0.0,0%,75470.0,75470.0,75767,75776,31272.0,30952.0,31596,31793,-6.92,-9.78,-18.45,9.87,2166,10.2,0.02147617872130338,-0.027953958186516328,0.5234412759787337,0.521644891323981,0.2044465925567907,0.03655315577933837,0.03667903361158959,0.010338588782631171,33.56164383561644,56.39269406392694,13.24200913242009,68.72146118721462,78.31050228310502,25.0,43.18181818181818,68.18181818181819,93.37899543378995,64.61187214611871,56.40394088669951,28.538812785388128,60.73059360730594,48.17351598173516,36.757990867579906,82.87671232876713,21706.12031646515
Aflac Inc,5272.0,5436.0,5237.0,5564.0,903,903,991,903,0,-,-,-,35710000000.0,Financial,Aug 01 2022,AFL,9.24,1.69,8.65,8.94,1.23,1.23,-,0.0,24.3%,20.97,23.22%,19.91%,18.89%,16.36%,32.25,6.42,6.39,45.75,45.75,6.62,-,13.19,13.11,2.66,2.44%,-,-,-15.4%,-21.68%,14.75,-10.17%,-5.89%,-0.48,0.0,-,-,25.87%,25.87%,0.14,-,1.73M,326.50K,-,2.84,2.21,8.27,23.62%,0.0,0.0,-,-,2529.0,2491.0,2465,Retained Earnings (Accumulated Deficit),-13.85,-3.61,-0.32,8.38,903,-10.17,-0.052480230050323505,-0.03016924208977189,0.17128224582701063,0.16792970384490213,0.0,inf,inf,0.015254917703733441,32.64840182648402,10.50228310502283,97.71689497716895,14.269406392694064,60.61643835616438,16.666666666666664,28.78787878787879,45.45454545454545,9.817351598173515,9.817351598173515,61.083743842364534,14.61187214611872,29.22374429223744,27.397260273972602,17.35159817351598,17.579908675799086,21615.02974273404
Westrock Co,5382.1,4952.2,5090.5,4816.3,1003.7,1003.7,997.9,1003.7,48.4,270.6,460.2,382.3,11480000000.0,Materials,Aug 04 2022,WRK,15.26,0.57,9.37,12.21,1.01,4.68,18.42%,19.19,5.74%,5.22,5.05%,4.2%,3.95%,2.82%,75.65,3.16,3.13,44.65,9.51,1.39,8.5,7.03,4.4,2.75,1.79%,3.16%,2.02%,-64.31%,207.33%,39.92,21.28%,15.35%,5.75,0.47,0.96,1.53,68.7%,72.32%,0.7,7.64,405.63K,16.03K,7.7,2.21,3.18,-20.02,33.16%,29205.6,29205.6,29254.3,29414.1,11578.4,11697.2,11670.3,11451.1,-7.45,4.17,-23.71,23.49,1003.7,21.28,0.11747607084276315,0.08680990266952072,0.186488545363334,0.19834890396272933,0.008992772337935006,0.12285543411765783,0.11550924023703217,-0.010156276715795326,80.59360730593608,12.32876712328767,61.41552511415526,22.602739726027394,12.100456621004566,62.96296296296296,25.925925925925924,88.88888888888889,48.74429223744292,26.027397260273972,34.72906403940887,11.757990867579908,4.680365296803653,28.99543378995434,64.61187214611871,34.93150684931507,21593.573752914806
"Blackrock, Inc. C",4699.0,5106.0,5050.0,4820.0,3796,3796,4111,3796,1764,2039,1935,1931,89480000000.0,Financial,Jul 18 2022,BLK,14.87,4.56,43.61,45.22,2.4,24.07,81.75%,81.64,38.98%,37.74,41.72%,39.94%,31.99%,30.97%,127.58,38.76,38.22,247.08,24.55,47.86,43.53,16.85,14.06,3.97,2.65%,4.13%,2.72%,20.37%,15.33%,14.98,6.84%,16.47%,9.58,23.44,-,-,19.82%,19.82%,0.12,-,1.07M,342.12K,5.16,3.3,2.18,11.18,43.53%,143327.0,143327.0,169636,176962,37489.0,37693.0,36817,36033,-10.58,-32.79,-28.19,37.58,3796,6.84,-0.025103734439834026,-0.07971014492753623,0.8078314535007448,0.7717407878017789,0.3753990210683124,0.021856779718173593,0.022878917905674902,-0.005412145491205263,18.493150684931507,86.98630136986301,6.164383561643835,92.23744292237443,86.3013698630137,25.757575757575758,53.03030303030303,78.78787878787878,67.23744292237443,95.4337899543379,40.14778325123153,39.04109589041096,71.23287671232876,79.22374429223744,23.059360730593607,32.19178082191781,21575.350389651292
Gartner,1262.74,1306.32,1156.28,1167.32,885.71,885.71,797.04,885.71,217.25,185.4,230.22,274.71,20080000000.0,Information Technology,Aug 02 2022,IT,25.36,3.95,15.43,15.36,165.03,-,69.61%,65.0,18.55%,9.96,19.83%,7.98%,16.39%,6.65%,57.86,9.33,9.21,1.45,-43.27,5.61,11.9,158.85,33.2,11.52,4.12%,20.43%,7.06%,12.94%,138.28%,31.87,14.37%,16.92%,14.13,3.71,-,0.7,"2,078.8%","2,084.22%",0.7,-,294.74K,48.31K,3.85,0.0,0.0,0.0,0%,6985.45,6985.45,6994.64,7188.34,118.15,371.06,334.51,527.64,-14.28,-23.57,10.57,64.88,885.71,14.37,0.08174279546311215,-0.033360891665135596,0.7014191361642144,0.7241132635417136,0.17204650205109523,0.1205114440253193,0.11673454585364341,-0.6815878833611815,31.05022831050228,75.57077625570776,59.817351598173516,60.95890410958904,37.67123287671233,45.45454545454545,67.04545454545455,112.5,81.05022831050228,82.42009132420091,1.7241379310344827,99.31506849315068,65.06849315068493,38.12785388127854,56.16438356164384,64.61187214611871,21533.66792631082
Digital Realty Trust Inc,1127.32,1111.17,1133.14,1093.19,678.9,678.9,702.77,678.9,90.1,131.17,184.37,185.63,37270000000.0,Real Estate,Jul 28 2022,DLR,25.98,7.99,0.0,-,2.1,4.93,61.84%,63.73,13.24%,16.16,33.78%,20.18%,32.02%,19.4%,15.72,5.95,5.94,62.17,25.42,0.55,10.16,8.16,5.34,3.96,2.57%,4.46%,2.88%,-83.24%,213.51%,21.92,3.39%,7.05%,15.63,9.09,-,-,81.3%,81.3%,0.12,-,1.47M,471.83K,3.57,3.89,3.19,5.12,97.4%,36680.54,36680.54,35847.65,36151.22,17698.21,18004.57,17274.12,17457.66,-9.54,-25.83,-11.88,10.85,678.9,3.39,0.031220556353424272,0.014534229685826527,0.602224745413902,0.60822160803795,0.07992406770038676,0.020488974989644828,0.02028696051548496,-0.017015679907934518,52.96803652968036,65.52511415525115,4.794520547945205,35.38812785388128,62.55707762557078,31.03448275862069,41.37931034482759,72.41379310344828,84.47488584474885,80.59360730593608,27.586206896551722,33.33333333333333,85.84474885844749,10.159817351598173,39.26940639269406,66.66666666666666,21442.505117304365
Eq Resident,653.35,645.13,623.21,598.06,397.04,397.04,386.06,397.04,149.74,641.88,521.55,376.84,28500000000.0,Real Estate,Jul 26 2022,EQR,20.65,11.01,0.0,-,2.57,2.56,61.96%,64.96,67.07%,50.6,56.13%,36.22%,56.08%,36.22%,6.48,3.56,3.54,28.76,28.76,0.11,5.86,12.76,8.64,6.89,4.48%,7.56%,4.79%,22.45%,99.33%,-21.21,9.33%,1.32%,0.31,16.85,-,-,74.26%,75.46%,0.12,-,1.05M,588.83K,-,3.39,3.1,4.3,67.99%,20830.24,20830.24,20663.01,20464.35,10813.87,10954.95,10662.56,10433.99,-17.11,-17.17,1.2,-2.41,397.04,9.33,0.09244891816874574,0.012741617968471513,0.6076987831943063,0.630284750471277,0.22918803091757864,0.02091030476205107,0.020160993504315522,-0.012878196614315895,51.598173515981735,66.21004566210046,5.251141552511415,72.14611872146118,51.25570776255708,55.172413793103445,44.827586206896555,100.0,14.383561643835616,82.1917808219178,30.78817733990148,41.66666666666667,92.46575342465754,10.159817351598173,58.9041095890411,51.598173515981735,21327.778527565963
Corning Inc,3680.0,3676.0,3615.0,3501.0,1283,1283,1321,1283,570,483,552,575,28630000000.0,Information Technology,Jul 27 2022,GLW,27.28,1.99,31.82,47.87,2.27,3.24,35.86%,36.21,15.06%,13.05,16.12%,12.69%,13.05%,9.25%,16.86,1.3,1.28,14.99,10.72,2.44,3,9.25,6.91,6.25,3.75%,7.35%,4.3%,5.63%,-2.75%,-16.92,11.85%,18.6%,8.44,7.69,1.04,1.55,55.18%,56.14%,0.48,3.73,236.47K,30.85K,7.6,3.17,2.42,10.06,79.08%,30257.0,30257.0,29706,29806,12395.0,12333.0,12145,11960,5.49,-4.54,-19.74,16.52,1283,11.85,0.051128249071693804,0.001088139281828074,0.3486413043478261,0.35461580983969043,0.15489130434782608,0.08108316532813344,0.0797170902601051,0.005027162896294494,46.57534246575342,33.10502283105023,39.95433789954338,56.62100456621004,51.598173515981735,35.22727272727273,19.318181818181817,54.54545454545455,60.95890410958904,47.48858447488584,50.0,37.21461187214612,33.789954337899545,63.6986301369863,46.80365296803653,69.40639269406392,21266.00249066002
Allegion Public,723.6,709.2,717.0,746.9,288.7,288.7,300.5,288.7,117,115.1,138.4,145.4,9620000000.0,Industrials,Jul 28 2022,ALLE,20.98,3.31,30.51,44.13,12.92,-,41.3%,43.35,17.81%,18.31,17.56%,16.46%,16.16%,14.3%,32.24,5.37,5.34,8.45,-5.57,3.47,6.12,63.7,63.0,15.72,13.84%,19.26%,16.9%,-11.36%,13.8%,17.68,4.22%,5.74%,5.08,1.33,1.16,1.85,192.39%,194.09%,0.97,4.91,263.34K,42.56K,9.1,1.5,0.99,19.68,28.31%,3007.6,3007.6,3116.7,3060.1,741.6,759.1,864.2,784,4.98,-14.84,-19.59,10.71,288.7,4.22,-0.031195608515196083,0.02030456852791875,0.3989773355444997,0.3986605447578278,0.1616915422885572,0.160393669370927,0.16052112426297827,-0.02305361612435779,56.849315068493155,40.63926940639269,73.74429223744292,58.9041095890411,8.21917808219178,25.71428571428571,61.42857142857143,87.14285714285714,43.37899543378995,56.849315068493155,25.12315270935961,88.81278538812786,56.62100456621004,61.64383561643836,22.37442922374429,52.96803652968036,21141.82918325573
Otis Worldwide Corp,3414.0,3569.0,3620.0,3701.0,1006,1006,1060,1006,526,496,542,561,30790000000.0,Industrials,Aug 02 2022,OTIS,24.85,2.13,25.42,27.28,0.0,-,29.22%,0.0,14.86%,0.0,13.81%,-,9.93%,-,33.27,2.91,2.89,-11.89,-16.7,2.92,3.77,0.0,0.0,12.74,-,40.89%,-,2.39%,20.4%,0.0,0.18%,8.38%,0.0,0.0,1.16,1.26,-,-,1.28,15.43,204.34K,20.30K,3.89,1.61,0.0,0.0,32.67%,11795.0,11795.0,10472,10857,-5029.0,-3625.0,-3854,-3856,0.48,-13.74,-4.78,0.0,1006,0.18,-0.07754660902458795,-0.04342953208181564,0.29466900995899237,0.28131991051454136,0.1540714704159344,0.19296311996608734,0.20211954217888936,0.3873103448275862,28.538812785388128,23.059360730593607,81.9634703196347,55.93607305936074,54.794520547945204,11.428571428571429,31.428571428571427,42.857142857142854,12.557077625570775,9.817351598173515,96.55172413793103,3.4246575342465753,37.67123287671233,54.794520547945204,13.24200913242009,63.013698630136986,21119.226443529704
Avalonbay Comm,613.93,601.2,580.77,1112.88,391.88,391.88,359.74,391.88,115.16,119.57,72.4,176.18,28010000000.0,Real Estate,Aug 03 2022,AVB,25.12,11.95,0.0,-,2.57,2.57,63.25%,65.32,16.74%,23.04,48.06%,39.46%,47.68%,39.33%,16.86,7.19,7.17,78.51,78.51,2.46,13.6,10.37,8.36,5.77,4.75%,6.04%,4.96%,83.89%,40.44%,-0.9,11.39%,4.75%,2.33,-1.07,-,-,73.11%,73.11%,0.12,-,805.48K,384.08K,-,3.16,3.09,2.94,79.33%,19869.63,19869.63,19478.97,19316.62,10976.74,10932.53,10787.66,10908.02,-15.98,-17.97,4.67,2.19,391.88,11.39,-0.44834124074473447,0.021174318030605294,0.6383138142785009,0.5388925941459993,0.18757838841561741,0.020598605342256833,0.02439887741576802,0.004043894688603564,57.76255707762557,69.17808219178082,5.0228310502283104,65.06849315068493,50.456621004566216,10.344827586206897,27.586206896551722,37.93103448275862,24.885844748858446,82.87671232876713,48.275862068965516,41.66666666666667,94.29223744292237,10.159817351598173,2.28310502283105,63.926940639269404,21089.363879703993
Mid America Apartment Communities,476.08,463.57,452.57,861.93,290.12,290.12,265.91,290.12,146.9,133.19,105.23,212.39,20510000000.0,Real Estate,Aug 03 2022,MAA,33.64,10.92,0.0,-,3.37,3.36,59.68%,59.13,27.08%,25.06,34.19%,21.61%,33.58%,21.29%,15.85,4.62,4.61,51.56,51.56,0.52,9.93,10.1,5.45,5.49,3.08%,5.86%,3.28%,135.49%,125.11%,11.43,12.02%,8.56%,9.58,1.27,-,-,76.3%,76.3%,0.16,23.11,753.05K,252.84K,-,2.89,2.79,3.57,82.06%,11199.08,11199.08,11254.13,11242.12,5946.8,5995.36,5921.47,5940.41,-12.48,-21.65,14.68,58.38,290.12,12.02,-0.4476581624957943,0.02698621567400822,0.6093933792639893,0.5148193332298205,0.30856158628801883,0.02834042320142964,0.033546654427566075,-0.008099597021696695,60.95890410958904,66.43835616438356,10.045662100456621,85.61643835616438,38.12785388127854,13.793103448275861,20.689655172413794,34.48275862068965,67.23744292237443,76.71232876712328,36.45320197044335,52.51141552511416,92.23744292237443,10.159817351598173,2.5114155251141552,78.31050228310502,21039.23060485413
